"price","bed","bath","acre_lot","city","state","zip_code","house_size"
214900,"4","2",0.03,"Philadelphia","Pennsylvania",19139,1674
259900,"3","1",0.02,"Philadelphia","Pennsylvania",19134,1068
500000,"4","4",0.41,"Sewell","New Jersey",8080,3758
85000,"2","2",0.02,"Brookhaven","Pennsylvania",19015,1008
110000,"2","2",0.03,"Upper Darby","Pennsylvania",19082,1152
300000,"2","1",0.14,"Jenkintown","Pennsylvania",19046,982
199999,"4","3",0.14,"Audubon","New Jersey",8106,1270
199900,"3","1",0.13,"Philadelphia","Pennsylvania",19141,960
125000,"3","1",0.05,"Chester","Pennsylvania",19013,1280
260000,"3","3",0.04,"Philadelphia","Pennsylvania",19141,1432
280000,"3","2",0.02,"Philadelphia","Pennsylvania",19134,784
185999,"3","2",0.03,"Philadelphia","Pennsylvania",19131,1920
362000,"5","3",0.19,"Folsom","Pennsylvania",19033,2061
210000,"3","2",0.04,"Philadelphia","Pennsylvania",19119,1568
175000,"4","2",0.04,"Philadelphia","Pennsylvania",19143,1510
250000,"2","2",0.02,"Philadelphia","Pennsylvania",19134,876
125000,"2","1",0.02,"Sharon Hill","Pennsylvania",19079,1068
179900,"3","1",0.26,"Mantua","New Jersey",8051,1360
69900,"3","1",0.02,"Philadelphia","Pennsylvania",19120,1120
150000,"4","1",0.04,"Philadelphia","Pennsylvania",19141,1700
400000,"5","2",0.02,"Philadelphia","Pennsylvania",19147,1680
309000,"5","2",0.02,"Philadelphia","Pennsylvania",19121,1608
195999,"3","2",0.1,"Philadelphia","Pennsylvania",19144,1156
215000,"3","1",0.02,"Philadelphia","Pennsylvania",19137,1068
290000,"5","3",0.09,"Upper Darby","Pennsylvania",19082,2604
644500,"4","4",0.17,"Haddonfield","New Jersey",8033,2656
102000,"2","1",0.03,"Upper Darby","Pennsylvania",19082,900
284900,"3","1",0.03,"Philadelphia","Pennsylvania",19137,1707
155000,"2","1",0.02,"Philadelphia","Pennsylvania",19139,996
159900,"3","1",0.04,"Philadelphia","Pennsylvania",19124,1362
749000,"4","2",0.89,"Bryn Mawr","Pennsylvania",19010,2621
175000,"3","1",0.04,"Darby","Pennsylvania",19023,1124
323500,"3","2",0.14,"Secane","Pennsylvania",19018,1806
265000,"3","2",0.02,"Philadelphia","Pennsylvania",19145,1036
280000,"3","2",0.09,"Pennsauken","New Jersey",8110,1252
300000,"2","2",0.17,"Aston","Pennsylvania",19014,964
330000,"3","2",0.07,"Philadelphia","Pennsylvania",19128,1216
285000,"2","1",0.02,"Philadelphia","Pennsylvania",19127,1020
239000,"3","2",0.04,"Philadelphia","Pennsylvania",19111,1296
255000,"3","2",0.01,"Philadelphia","Pennsylvania",19148,866
243900,"3","1",0.01,"Philadelphia","Pennsylvania",19134,920
319900,"2","2",0.04,"Collingswood","New Jersey",8108,1317
259900,"3","2",0.12,"Philadelphia","Pennsylvania",19149,1224
750000,"4","3",0.02,"Philadelphia","Pennsylvania",19125,3500
494999,"3","3",0.02,"Philadelphia","Pennsylvania",19146,2032
299900,"7","3",0.12,"Upper Darby","Pennsylvania",19082,2456
289900,"4","3",0.03,"Philadelphia","Pennsylvania",19141,1807
475000,"4","2",0.05,"Philadelphia","Pennsylvania",19145,1736
180000,"3","2",0.03,"Philadelphia","Pennsylvania",19131,1408
599900,"5","2",0.02,"Philadelphia","Pennsylvania",19130,2272
249900,"2","1",0.04,"Philadelphia","Pennsylvania",19125,1085
200000,"4","2",0.04,"Philadelphia","Pennsylvania",19120,1710
186000,"2","1",0.08,"Glenolden","Pennsylvania",19036,1076
369000,"4","4",0.06,"Philadelphia","Pennsylvania",19143,1600
80000,"3","1",0.02,"Philadelphia","Pennsylvania",19140,1174
239999,"3","1",0.2,"Bellmawr","New Jersey",8031,960
110000,"3","1",0.03,"Camden","New Jersey",8103,1088
240000,"3","2",0.04,"Oaklyn","New Jersey",8107,1120
109000,"4","2",0.02,"Philadelphia","Pennsylvania",19132,942
89900,"3","1",0.02,"Philadelphia","Pennsylvania",19132,1120
194900,"2","2",0.04,"Philadelphia","Pennsylvania",19124,720
280000,"2","1",0.02,"Philadelphia","Pennsylvania",19128,939
339700,"2","2",0.02,"Philadelphia","Pennsylvania",19145,1160
599000,"4","3",0.64,"Broomall","Pennsylvania",19008,3059
75900,"3","1",0.02,"Philadelphia","Pennsylvania",19142,1088
110000,"2","1",0.02,"Philadelphia","Pennsylvania",19140,712
178500,"5","2",0.02,"Philadelphia","Pennsylvania",19121,1764
232000,"2","1",0.02,"Philadelphia","Pennsylvania",19148,968
255000,"3","2",0.02,"Philadelphia","Pennsylvania",19146,1158
130000,"2","2",0.06,"Pennsauken","New Jersey",8110,1316
269000,"3","1",0.04,"Philadelphia","Pennsylvania",19149,1170
359000,"5","2",0.03,"Philadelphia","Pennsylvania",19127,1768
185000,"3","3",0.04,"Philadelphia","Pennsylvania",19141,2250
165000,"5","1",0.23,"Mount Ephraim","New Jersey",8059,1350
390000,"3","3",0.26,"Philadelphia","Pennsylvania",19128,1550
175000,"3","3",0.03,"Philadelphia","Pennsylvania",19120,1060
419900,"4","4",0.26,"Elkins Park","Pennsylvania",19027,2600
349900,"3","2",0.03,"Philadelphia","Pennsylvania",19125,1272
394900,"3","3",0.11,"Philadelphia","Pennsylvania",19138,1552
248999,"3","3",0.02,"Philadelphia","Pennsylvania",19139,1486
130000,"4","3",0.03,"Philadelphia","Pennsylvania",19151,1576
199000,"3","2",0.01,"Philadelphia","Pennsylvania",19121,1200
205000,"3","2",0.02,"Philadelphia","Pennsylvania",19139,1050
279000,"3","2",0.05,"Philadelphia","Pennsylvania",19137,1120
300000,"5","2",0.12,"Philadelphia","Pennsylvania",19124,1730
200000,"3","2",0.04,"Philadelphia","Pennsylvania",19120,1440
195000,"3","1",0.1,"Drexel Hill","Pennsylvania",19026,1188
120000,"3","1",0.02,"Philadelphia","Pennsylvania",19133,1084
310000,"4","3",0.02,"Philadelphia","Pennsylvania",19145,1500
329999,"2","1",0.01,"Philadelphia","Pennsylvania",19147,1476
249999,"3","2",0.15,"Pennsauken","New Jersey",8109,1419
284500,"3","1",0.22,"Drexel Hill","Pennsylvania",19026,1052
229000,"4","2",0.04,"Philadelphia","Pennsylvania",19124,1024
175000,"2","1",0.01,"Philadelphia","Pennsylvania",19146,840
160000,"3","1",0.02,"Philadelphia","Pennsylvania",19124,1050
114000,"2","1",0.03,"Oaklyn","New Jersey",8107,868
219000,"4","2",0.03,"Philadelphia","Pennsylvania",19134,1396
549900,"4","3",0.02,"Philadelphia","Pennsylvania",19145,1945
415000,"3","2",0.31,"Springfield","Pennsylvania",19064,1504
285000,"2","1",0.02,"Conshohocken","Pennsylvania",19428,930
295000,"5","1",0.04,"Conshohocken","Pennsylvania",19428,1584
299900,"3","1",0.03,"Conshohocken","Pennsylvania",19428,1338
299900,"3","1",0.04,"Conshohocken","Pennsylvania",19428,1652
719900,"3","3",0.02,"Philadelphia","Pennsylvania",19125,2408
629000,"3","3",0.03,"Philadelphia","Pennsylvania",19148,2086
225000,"3","2",0.18,"Drexel Hill","Pennsylvania",19026,1700
279999,"3","3",0.01,"Philadelphia","Pennsylvania",19121,1680
415000,"3","4",1,"Mullica Hill","New Jersey",8062,1465
460000,"7","3",0.3,"Drexel Hill","Pennsylvania",19026,2544
99999,"3","2",0.03,"Camden","New Jersey",8103,1875
134500,"2","1",0.02,"Philadelphia","Pennsylvania",19143,852
254000,"2","2",0.02,"Philadelphia","Pennsylvania",19121,936
75000,"3","2",0.03,"Camden","New Jersey",8104,1135
165000,"4","2",0.09,"Camden","New Jersey",8105,1448
209000,"5","3",0.28,"Lansdowne","Pennsylvania",19050,2006
199999,"3","3",0.1,"Philadelphia","Pennsylvania",19124,3000
715000,"5","4",0.49,"Conshohocken","Pennsylvania",19428,3826
320000,"3","3",0.07,"Philadelphia","Pennsylvania",19120,1590
64500,"3","1",0.05,"Chester","Pennsylvania",19013,1536
237000,"3","2",0.08,"Clifton Heights","Pennsylvania",19018,1770
1199000,"4","3",0.02,"Philadelphia","Pennsylvania",19146,2064
188700,"2","1",0.02,"Philadelphia","Pennsylvania",19148,700
245000,"3","2",0.3,"Blackwood","New Jersey",8012,1398
150000,"3","1",0.02,"Philadelphia","Pennsylvania",19131,1115
150000,"3","1",0.02,"Philadelphia","Pennsylvania",19143,1032
160000,"3","1",0.02,"Philadelphia","Pennsylvania",19124,1261
499990,"4","1",0.04,"Philadelphia","Pennsylvania",19123,1880
240000,"3","1",0.03,"Philadelphia","Pennsylvania",19150,1152
409900,"3","2",0.02,"Philadelphia","Pennsylvania",19148,1482
300000,"4","2",0.09,"Philadelphia","Pennsylvania",19153,1800
155000,"4","2",0.06,"Brookhaven","Pennsylvania",19015,1200
160000,"3","1",0.03,"Philadelphia","Pennsylvania",19120,960
287500,"5","2",0.03,"Philadelphia","Pennsylvania",19121,2136
595000,"3","3",0.03,"Philadelphia","Pennsylvania",19125,1572
199900,"3","2",0.03,"Philadelphia","Pennsylvania",19143,1110
445000,"4","3",0.02,"Philadelphia","Pennsylvania",19148,2247
280000,"4","2",0.14,"Glenolden","Pennsylvania",19036,1192
1225000,"4","4",0.09,"Philadelphia","Pennsylvania",19146,2500
200000,"3","1",0.02,"Philadelphia","Pennsylvania",19148,1024
160000,"3","1",0.02,"Philadelphia","Pennsylvania",19124,1344
265000,"3","2",0.04,"Philadelphia","Pennsylvania",19111,1472
249900,"3","1",0.02,"Philadelphia","Pennsylvania",19148,1048
94500,"4","1",0.03,"Philadelphia","Pennsylvania",19132,1462
360000,"4","2",0.15,"Folsom","Pennsylvania",19033,1456
152000,"3","1",0.03,"Darby","Pennsylvania",19023,984
559000,"3","3",0.03,"Philadelphia","Pennsylvania",19130,1742
1199999,"4","4",0.02,"Philadelphia","Pennsylvania",19106,2736
600000,"4","3",0.17,"Haddonfield","New Jersey",8033,2524
139000,"3","1",0.03,"Philadelphia","Pennsylvania",19124,1096
699900,"4","4",0.47,"Springfield","Pennsylvania",19064,3145
299000,"3","3",0.17,"Haddon Heights","New Jersey",8035,1350
155000,"3","1",0.07,"Chester","Pennsylvania",19013,2400
409900,"3","3",1.03,"Blackwood","New Jersey",8012,1830
110000,"2","1",0.03,"Darby","Pennsylvania",19023,1088
229000,"3","3",0.02,"Philadelphia","Pennsylvania",19133,1500
170000,"3","3",0.04,"Philadelphia","Pennsylvania",19141,1597
265000,"4","2",0.21,"Bellmawr","New Jersey",8031,2128
295000,"5","3",0.18,"Paulsboro","New Jersey",8066,2704
389500,"5","3",0.06,"Lansdowne","Pennsylvania",19050,2286
139900,"3","1",0.03,"Philadelphia","Pennsylvania",19124,1170
279000,"3","2",0.02,"Philadelphia","Pennsylvania",19145,1050
312500,"4","2",0.28,"Blackwood","New Jersey",8012,1732
174999,"3","1",0.03,"Philadelphia","Pennsylvania",19137,960
212500,"3","2",0.04,"Sharon Hill","Pennsylvania",19079,1600
160000,"3","2",0.03,"Collingdale","Pennsylvania",19023,1044
245000,"4","3",0.04,"Philadelphia","Pennsylvania",19124,1550
1150000,"4","4",0.4,"Haddonfield","New Jersey",8033,2800
799900,"3","4",0.06,"Bala Cynwyd","Pennsylvania",19004,2711
520000,"3","3",0.04,"Philadelphia","Pennsylvania",19127,1996
100000,"3","1",0.04,"Upper Darby","Pennsylvania",19082,1204
1200000,"3","4",0.03,"Philadelphia","Pennsylvania",19106,3131
270000,"3","2",0.02,"Philadelphia","Pennsylvania",19145,1120
245000,"3","2",0.07,"Philadelphia","Pennsylvania",19111,1800
300000,"3","2",0.08,"Ardmore","Pennsylvania",19003,1712
1000000,"3","2",0.26,"Woodbury","New Jersey",8096,1152
290000,"3","1",0.04,"Philadelphia","Pennsylvania",19132,1850
239000,"3","1",0.03,"Philadelphia","Pennsylvania",19145,1280
181000,"2","1",0.33,"Woodbury","New Jersey",8096,924
235000,"4","3",0.09,"Runnemede","New Jersey",8078,2091
429900,"1","4",0.03,"Philadelphia","Pennsylvania",19145,2358
215000,"3","2",0.13,"Clifton Heights","Pennsylvania",19018,1224
379000,"5","3",0.04,"Philadelphia","Pennsylvania",19104,1887
159000,"3","2",0.03,"Philadelphia","Pennsylvania",19104,1188
710000,"3","4",0.02,"Philadelphia","Pennsylvania",19125,3420
155000,"3","1",0.04,"Camden","New Jersey",8103,1344
144900,"3","2",0.02,"Philadelphia","Pennsylvania",19120,1260
368500,"5","3",0.07,"Philadelphia","Pennsylvania",19144,2549
179000,"2","1",0.02,"Philadelphia","Pennsylvania",19145,800
92900,"3","1",0.06,"Camden","New Jersey",8103,1080
125000,"3","1",0.02,"Philadelphia","Pennsylvania",19140,984
375000,"4","3",0.4,"Aston","Pennsylvania",19014,1837
57999,"3","1",0.02,"Philadelphia","Pennsylvania",19134,1064
315000,"3","2",0.15,"Philadelphia","Pennsylvania",19119,1764
225000,"3","2",0.04,"Westmont","New Jersey",8108,1420
109900,"3","1",0.03,"Camden","New Jersey",8104,1017
365000,"3","3",0.03,"Philadelphia","Pennsylvania",19121,1312
309900,"2","1",0.01,"Philadelphia","Pennsylvania",19148,990
385000,"4","2",0.05,"Philadelphia","Pennsylvania",19128,1690
179000,"2","1",0.02,"Philadelphia","Pennsylvania",19124,1080
235000,"3","1",0.02,"Philadelphia","Pennsylvania",19145,992
300000,"2","2",0.02,"Philadelphia","Pennsylvania",19148,997
324900,"3","2",0.19,"Springfield","Pennsylvania",19064,1272
224999,"3","1",0.02,"Philadelphia","Pennsylvania",19148,1308
275000,"3","1",0.02,"Philadelphia","Pennsylvania",19134,1032
574900,"5","4",0.02,"Philadelphia","Pennsylvania",19125,2800
299000,"3","3",0.03,"Philadelphia","Pennsylvania",19134,1490
170000,"3","2",0.13,"Gloucester City","New Jersey",8030,2021
149900,"4","2",0.11,"Philadelphia","Pennsylvania",19135,1650
699900,"3","4",0.02,"Philadelphia","Pennsylvania",19122,2657
65000,"3","3",0.02,"Philadelphia","Pennsylvania",19134,1110
349900,"3","3",0.05,"Philadelphia","Pennsylvania",19134,1155
89900,"2","1",0.01,"Philadelphia","Pennsylvania",19140,1005
529000,"4","3",0.04,"Philadelphia","Pennsylvania",19123,3366
239500,"4","2",0.02,"Philadelphia","Pennsylvania",19121,1234
525000,"3","4",0.07,"Philadelphia","Pennsylvania",19128,2295
306000,"2","2",0.01,"Philadelphia","Pennsylvania",19125,702
189900,"3","2",0.02,"Philadelphia","Pennsylvania",19121,1014
229500,"3","2",0.02,"Philadelphia","Pennsylvania",19121,1265
250000,"3","3",0.09,"Wallingford","Pennsylvania",19086,1400
425000,"5","2",0.02,"Philadelphia","Pennsylvania",19104,1491
165000,"3","2",0.02,"Philadelphia","Pennsylvania",19143,1176
95000,"3","1",0.04,"Chester","Pennsylvania",19013,1152
275000,"3","2",0.34,"Mount Royal","New Jersey",8061,1288
119900,"3","2",0.01,"Philadelphia","Pennsylvania",19121,850
224900,"4","2",0.11,"Oaklyn","New Jersey",8107,1254
310000,"5","2",0.11,"Glenolden","Pennsylvania",19036,3038
210000,"3","1",0.02,"Philadelphia","Pennsylvania",19111,1116
230000,"3","2",0.04,"Philadelphia","Pennsylvania",19149,1348
330000,"4","2",0.03,"Philadelphia","Pennsylvania",19133,1700
384900,"4","2",0.04,"Philadelphia","Pennsylvania",19127,2328
165000,"3","1",0.04,"Oaklyn","New Jersey",8107,1122
180000,"2","1",0.01,"Philadelphia","Pennsylvania",19148,700
619000,"3","3",0.02,"Philadelphia","Pennsylvania",19125,2374
195000,"3","1",0.17,"Essington","Pennsylvania",19029,1828
449900,"3","3",0.46,"Sewell","New Jersey",8080,2398
900000,"3","3",0.02,"Philadelphia","Pennsylvania",19147,1923
225000,"2","1",0.14,"Westville","New Jersey",8093,1210
236000,"2","1",0.46,"Mantua","New Jersey",8051,1100
224000,"3","2",0.05,"Philadelphia","Pennsylvania",19124,1222
570000,"3","4",0.01,"Philadelphia","Pennsylvania",19122,2360
747000,"6","4",0.22,"Philadelphia","Pennsylvania",19128,2334
535000,"3","3",0.03,"Philadelphia","Pennsylvania",19130,1656
199000,"5","3",0.04,"Philadelphia","Pennsylvania",19140,2930
59900,"4","1",0.04,"Camden","New Jersey",8103,1477
250000,"3","2",0.05,"Philadelphia","Pennsylvania",19149,1168
65000,"3","1",0.03,"Philadelphia","Pennsylvania",19139,1200
102000,"3","1",0.02,"Philadelphia","Pennsylvania",19129,1157
149900,"2","1",0.02,"Philadelphia","Pennsylvania",19125,732
249900,"3","2",0.02,"Philadelphia","Pennsylvania",19148,1024
404900,"3","2",0.15,"Havertown","Pennsylvania",19083,1752
365000,"3","2",0.02,"Philadelphia","Pennsylvania",19143,1251
125000,"2","2",0.02,"Philadelphia","Pennsylvania",19122,784
375000,"3","1",0.02,"Philadelphia","Pennsylvania",19148,1320
259900,"4","2",0.02,"Philadelphia","Pennsylvania",19134,1576
120000,"3","1",0.02,"Philadelphia","Pennsylvania",19132,1008
209900,"3","1",0.02,"Philadelphia","Pennsylvania",19148,1008
374500,"4","3",0.3,"Elkins Park","Pennsylvania",19027,2500
279000,"3","2",0.04,"Philadelphia","Pennsylvania",19122,1152
120000,"4","3",0.03,"Philadelphia","Pennsylvania",19126,2015
650000,"4","3",0.44,"Philadelphia","Pennsylvania",19128,2380
210000,"3","2",0.17,"Clayton","New Jersey",8312,1488
215000,"3","2",0.07,"Brookhaven","Pennsylvania",19015,1326
140000,"3","2",0.02,"Philadelphia","Pennsylvania",19145,1178
539000,"3","3",0.03,"Philadelphia","Pennsylvania",19125,2100
349900,"2","1",0.17,"Broomall","Pennsylvania",19008,1409
215000,"3","2",0.11,"Woodbury","New Jersey",8096,1320
759900,"3","4",0.15,"Philadelphia","Pennsylvania",19119,3458
199000,"3","1",0.1,"Drexel Hill","Pennsylvania",19026,1510
145000,"4","2",0.09,"Camden","New Jersey",8103,1925
249900,"3","4",0.16,"Lansdowne","Pennsylvania",19050,1680
715000,"3","3",0.02,"Philadelphia","Pennsylvania",19147,1515
230000,"3","2",0.07,"Lansdowne","Pennsylvania",19050,1552
189900,"3","1",0.03,"Philadelphia","Pennsylvania",19124,1270
84900,"3","1",0.02,"Philadelphia","Pennsylvania",19140,892
149900,"3","1",0.05,"Darby","Pennsylvania",19023,1152
388000,"4","3",0.34,"Sewell","New Jersey",8080,2625
92000,"2","1",0.02,"Philadelphia","Pennsylvania",19143,938
149900,"3","1",0.04,"Chester","Pennsylvania",19013,1522
65000,"2","1",0.06,"Philadelphia","Pennsylvania",19124,1098
275000,"2","1",0.01,"Philadelphia","Pennsylvania",19146,964
129900,"3","1",0.03,"Philadelphia","Pennsylvania",19138,1366
229000,"3","2",0.14,"Audubon","New Jersey",8106,1176
215000,"4","2",0.06,"Philadelphia","Pennsylvania",19144,1795
249000,"3","2",0.04,"Philadelphia","Pennsylvania",19149,1176
250000,"3","1",0.05,"Philadelphia","Pennsylvania",19151,1480
164900,"3","1",0.03,"Philadelphia","Pennsylvania",19124,1056
180000,"3","1",0.02,"Philadelphia","Pennsylvania",19134,1062
310000,"3","1",0.02,"Philadelphia","Pennsylvania",19145,1060
239000,"3","1",0.02,"Philadelphia","Pennsylvania",19145,1020
229900,"3","1",0.02,"Philadelphia","Pennsylvania",19148,1226
469900,"4","3",0.02,"Philadelphia","Pennsylvania",19146,2200
199000,"4","2",0.27,"Gloucester City","New Jersey",8030,2357
199000,"2","1",0.22,"Wenonah","New Jersey",8090,1016
175000,"3","1",0.27,"Clayton","New Jersey",8312,1014
249900,"4","3",0.3,"Philadelphia","Pennsylvania",19143,1362
749000,"4","4",0.06,"Philadelphia","Pennsylvania",19147,2652
250000,"3","2",0.04,"Philadelphia","Pennsylvania",19138,1488
299900,"3","3",0.02,"Philadelphia","Pennsylvania",19125,1455
235000,"3","2",0.05,"Philadelphia","Pennsylvania",19131,1412
1275000,"6","3",0.23,"Philadelphia","Pennsylvania",19128,2940
325000,"4","2",0.29,"Oreland","Pennsylvania",19075,1573
198804,"3","2",0.02,"Philadelphia","Pennsylvania",19124,1378
355000,"3","4",0.02,"Philadelphia","Pennsylvania",19145,1920
90000,"2","1",0.02,"Philadelphia","Pennsylvania",19131,930
515000,"3","4",0.02,"Philadelphia","Pennsylvania",19125,2440
410500,"3","2",0.04,"Philadelphia","Pennsylvania",19145,1152
399900,"6","4",0.09,"Philadelphia","Pennsylvania",19131,2240
299900,"3","2",0.02,"Philadelphia","Pennsylvania",19134,2000
575000,"3","3",0.18,"Wynnewood","Pennsylvania",19096,1516
399900,"5","3",0.04,"Philadelphia","Pennsylvania",19144,1920
525000,"4","3",0.23,"Erdenheim","Pennsylvania",19038,2580
75900,"3","1",0.08,"Chester","Pennsylvania",19013,1152
339000,"2","2",0.01,"Philadelphia","Pennsylvania",19146,1088
389900,"4","2",0.23,"Oreland","Pennsylvania",19075,1526
315000,"3","2",0.02,"Philadelphia","Pennsylvania",19145,1032
415000,"3","1",0.06,"Conshohocken","Pennsylvania",19428,1300
209900,"3","1",0.01,"Philadelphia","Pennsylvania",19134,1364
987500,"3","3",0.02,"Philadelphia","Pennsylvania",19146,2750
265000,"3","3",0.07,"Elkins Park","Pennsylvania",19027,1844
299900,"3","1",0.02,"Philadelphia","Pennsylvania",19145,1068
1100000,"4","4",0.02,"Philadelphia","Pennsylvania",19146,2550
729900,"5","3",1.6,"Fort Washington","Pennsylvania",19034,3113
239900,"3","2",0.14,"Folcroft","Pennsylvania",19032,1581
50000,"3","1",0.03,"Chester","Pennsylvania",19013,1216
699000,"3","3",0.02,"Philadelphia","Pennsylvania",19147,2924
129900,"3","2",0.32,"Mantua","New Jersey",8051,1960
575000,"3","3",0.02,"Philadelphia","Pennsylvania",19125,2400
469000,"3","4",0.11,"Philadelphia","Pennsylvania",19119,1766
625000,"5","3",0.62,"Philadelphia","Pennsylvania",19128,3736
532500,"3","3",0.02,"Philadelphia","Pennsylvania",19146,2300
150000,"4","1",0.08,"Drexel Hill","Pennsylvania",19026,1452
145000,"4","2",0.02,"Philadelphia","Pennsylvania",19140,1230
125000,"3","1",0.02,"Philadelphia","Pennsylvania",19120,1120
299900,"3","2",0.17,"Audubon","New Jersey",8106,1682
158650,"2","2",0.03,"Philadelphia","Pennsylvania",19145,1280
425000,"4","3",0.21,"Media","Pennsylvania",19063,2517
229999,"3","2",0.04,"Philadelphia","Pennsylvania",19111,1194
775000,"5","4",0.38,"Jenkintown","Pennsylvania",19046,4510
649000,"3","3",0.02,"Philadelphia","Pennsylvania",19147,1869
